GB,target_id
GB43201,XM_016914891.2
GB43201,XM_006570366.3
GB43201,XM_006570365.3
GB43122,XM_006570374.3
GB43122,XM_026443599.1
GB43121,XM_006570370.3
GB43121,XM_006570373.3
GB43121,XM_006570372.3
GB43200,XM_006570369.3
GB43200,XM_396538.6
GB43119,XM_396537.7
GB43119,XM_016914884.2
GB43119,XM_006570360.3
GB43119,XM_016914887.2
GB43119,XM_016914886.2
GB43119,XM_016914885.2
GB43119,XM_006570361.3
GB43119,XM_006570362.3
GB43119,XM_006570364.3
GB43202,XM_001121373.5
GB43202,XM_006570359.3
GB43202,XM_006570358.3
GB43203,XM_006570379.2
GB43203,XM_006570380.2
GB43203,XM_026444105.1
GB43203,XM_026444106.1
GB43203,XM_026444107.1
GB43203,XM_026444108.1
GB43116,XM_623241.6
GB43205,XM_026444122.1
GB43205,XM_026444120.1
GB43205,XM_026444121.1
GB43205,XM_026444119.1
GB43205,XM_026444118.1
GB43205,XM_026444123.1
GB43205,XM_026444124.1
GB43115,XM_003251489.4
GB43115,XM_001121212.5
GB43115,XM_006570384.3
GB43114,XM_006570390.2
GB43114,XM_026444126.1
GB43114,XM_006570388.3
GB43114,XM_026444127.1
GB43114,XM_026444125.1
GB43114,XM_016914758.2
GB43207,XM_026444112.1
GB43207,XM_016914733.2
GB43207,XM_016914735.2
GB43207,XM_016914736.2
GB43207,XM_016914734.2
GB43207,XM_006570387.3
GB43113,XM_006570385.3
GB43113,XM_006570386.3
GB43113,XM_396542.7
GB43208,XM_624819.6
GB43112,XM_016914755.2
GB43112,XM_016914748.2
GB43112,XM_016914749.2
GB43112,XM_016914746.2
GB43112,XM_026444113.1
GB43112,XM_016914738.2
GB43112,XM_016914741.2
GB43112,XM_026444116.1
GB43112,XM_006570393.3
GB43112,XM_006570399.3
GB43112,XM_026444115.1
GB43112,XM_026444114.1
GB43112,XM_006570392.3
GB43110,XR_001704711.2
GB43110,XM_026444109.1
GB43110,XM_016914727.2
GB43110,XM_016914729.2
GB43210,XM_026444117.1
GB43211,XM_016914759.2
GB43212,XM_006570406.3
GB43212,XM_396547.7
GB43213,XM_026444111.1
GB43214,XM_026443707.1
GB43215,XM_393258.7
GB43215,XM_006570408.3
GB43106,XM_393259.7
GB43106,XM_016914726.2
GB43106,XM_006570407.3
GB43105,XM_623394.6
GB43105,XM_006570412.3
GB43105,XM_006570410.3
GB43104,XM_026443647.1
GB43216,XM_006570415.3
GB43216,XM_006570414.3
GB43103,XM_393466.7
GB43217,XM_026444041.1
GB43217,XM_026444043.1
GB43217,XM_026444042.1
GB43217,XM_026444044.1
GB43101,XM_003251492.4
GB43100,XM_001119971.5
GB43100,XM_006570420.3
GB43100,XM_006570421.3
GB43100,XM_016915160.2
GB43100,XM_026444046.1
GB43218,XM_391875.7
GB43218,XM_006570417.3
GB43218,XM_006570418.3
GB43219,NM_001256035.1
GB43219,XM_026443556.1
GB43099,XM_026443607.1
GB43099,XM_016915172.2
GB43220,XM_393754.6
GB43220,XM_016915198.1
GB43098,XM_006570429.3
GB43098,XM_006570427.3
GB43098,XM_006570426.3
GB43222,XM_006570268.3
GB43222,NM_001134948.1
GB43222,XM_016914657.2
GB43095,XM_006570434.3
GB43095,XM_006570436.3
GB43095,XM_006570435.3
GB43094,XM_026443708.1
GB43225,XM_393759.5
GB43225,XM_016914707.2
GB43225,XM_026443920.1
GB43225,XM_006570430.3
GB43225,XM_016914711.2
GB43225,XM_016914710.2
GB43092,NM_001168425.1
GB43228,XM_391879.7
GB43089,XR_411797.3
GB43089,XR_001704700.2
GB43089,XR_411798.3
GB43089,XR_003305544.1
GB43089,XM_006570275.3
GB43089,NM_001278326.1
GB43089,XM_026443539.1
GB43089,XM_026443540.1
GB43089,XM_026443538.1
GB43089,XM_006570273.3
GB43089,XM_006570274.3
GB43089,XM_016914662.2
GB43229,XM_393761.7
GB43229,XM_006570440.3
GB43088,XM_391880.7
GB43230,XM_006570443.3
GB43230,XM_003251496.4
GB43231,XM_391881.7
GB43087,XM_026443727.1
GB43087,XM_026443728.1
GB43087,XM_026443729.1
GB43232,XM_393764.7
GB43086,XM_001120846.5
GB43234,XM_006570444.3
GB43234,XM_391882.7
GB43234,XM_006570452.3
GB43234,XM_006570453.3
GB43234,XM_016914704.2
GB43234,XM_006570445.3
GB43234,XM_006570449.3
GB43234,XM_006570450.3
GB43234,XM_006570446.3
GB43234,XM_006570447.3
GB43234,XM_006570448.3
GB43234,XM_006570451.3
GB43084,XM_624015.6
GB43084,XM_006570456.3
GB43084,XM_016914706.2
GB43084,XM_006570457.3
GB43084,XM_016914705.2
GB43081,XR_411830.3
GB43081,XM_003251498.4
GB43236,XM_026443734.1
GB43236,XM_026443735.1
GB43080,XR_003305623.1
GB43080,XM_026443733.1
GB43080,XM_026443732.1
GB43079,XM_026443714.1
GB43077,XM_006570461.3
GB43077,XM_006570460.3
GB43077,XM_006570458.3
GB43077,XM_006570464.3
GB43077,XM_006570463.3
GB43077,XM_016914700.2
GB43077,XM_006570462.3
GB43077,XM_006570466.3
GB43077,XM_006570459.3
GB43077,XM_016914699.2
GB43077,XM_006570465.3
GB43077,XM_016914701.2
GB43076,XM_026443715.1
GB43237,XM_006570470.3
GB43074,XM_006570469.3
GB43074,XM_623894.5
GB43238,XM_026443593.1
GB43238,XM_016915103.2
GB43239,NM_001327957.1
GB43239,NM_001327957.1
GB45808,XR_003306383.1
GB45808,XR_003306377.1
GB45808,XR_003306382.1
GB45808,XR_003306373.1
GB45808,XR_003306384.1
GB45808,XR_003306381.1
GB45808,XR_003306372.1
GB45808,XR_003306380.1
GB45808,XR_003306371.1
GB45808,XR_003306387.1
GB45808,XR_003306385.1
GB45808,XR_003306375.1
GB45808,XR_003306379.1
GB45808,XR_003306378.1
GB45808,XR_003306376.1
GB45808,XR_003306391.1
GB45808,XR_003306388.1
GB45808,XR_003306389.1
GB45808,XR_003306393.1
GB45808,XR_003306392.1
GB45808,XR_003306390.1
GB45808,XR_003306370.1
GB45808,XR_003306386.1
GB55730,XM_016915455.2
GB55730,XM_026444465.1
GB55730,XM_006557607.3
GB55730,XM_026444466.1
GB55730,XM_016915454.2
GB55730,XM_006557600.3
GB55730,XM_016915464.2
GB55730,XM_006557605.3
GB55730,XM_006557606.3
GB55730,XM_016915456.2
GB55730,XM_006557596.3
GB55730,XM_006557599.3
GB55730,XM_006557597.3
GB55730,XM_006557613.3
GB55730,XM_006557611.3
GB55730,XM_016915463.2
GB55730,XM_016915459.2
GB55730,XM_006557614.3
GB55730,XM_016915462.2
GB55730,XM_006557612.3
GB55730,XM_016915461.2
GB55729,XM_001122824.5
GB47118,XM_006558106.3
GB47118,XM_006558107.3
GB47118,XM_006558104.3
GB47120,XR_003305813.1
GB47120,NM_001113285.1
GB47121,XM_003249181.4
GB47123,XM_026444439.1
GB40183,XM_026444440.1
GB40184,XM_006558326.3
GB40186,XM_026444441.1
GB40187,XM_003249220.4
GB40189,XM_003249219.4
GB46573,XM_026444442.1
GB40192,XM_016915594.2
GB40192,XM_003249233.4
GB40195,XM_026444444.1
GB40197,XM_026444471.1
GB40197,XM_026444472.1
GB40197,XM_016915583.2
GB40197,XM_016915582.2
GB40197,XM_016915581.2
GB40200,XM_001120948.5
GB40201,XM_003249230.4
GB40240,XM_006558321.3
GB40203,XM_006558333.2
GB40203,XM_006558333.2
GB40205,XM_026444251.1
GB40239,XM_006558320.3
GB40239,XM_395812.6
GB40206,XM_026444319.1
GB40206,XM_026444320.1
GB40206,XM_016915614.2
GB40238,XM_003249214.4
GB40207,XM_006558318.3
GB14569,XM_395256.7
GB40237,XM_026444297.1
GB40237,XM_006558317.3
GB40237,XM_016915579.2
GB40237,XM_396981.7
GB40208,XM_393446.6
GB40234,XM_016915470.2
GB40234,XM_016915471.2
GB40234,XM_026444361.1
GB40234,XM_016915472.2
GB40232,XM_003249241.4
GB40231,XM_026444373.1
GB40231,XM_026444371.1
GB40231,XM_026444369.1
GB40231,XM_026444376.1
GB40231,XM_026444367.1
GB40231,XM_026444366.1
GB40231,XM_026444375.1
GB40231,XM_026444374.1
GB40231,XM_026444368.1
GB40231,XM_026444372.1
GB40231,XM_026444365.1
GB40231,XM_026444364.1
GB40231,XM_026444379.1
GB40231,XM_026444378.1
GB40231,XM_026444377.1
GB40212,XM_016915478.2
GB40212,XM_016915477.2
GB40228,XM_016915353.2
GB40228,XM_026444316.1
GB40228,XM_026444317.1
GB40217,XM_006558306.3
GB40217,XM_016915599.2
GB40217,XM_016915598.2
GB40218,XM_006558330.3
GB40219,XM_006558301.3
GB40227,XM_016915623.2
GB40221,XR_001705276.2
GB40221,XM_016915624.2
GB40222,XM_393450.7
GB51380,XM_026444505.1
GB51380,XM_026444508.1
GB51380,XM_026444506.1
GB51380,XM_026444507.1
GB51380,XM_026444502.1
GB51380,XM_026444504.1
GB51380,XM_026444501.1
GB51380,XM_026444509.1
GB51787,XM_006558846.2
GB51787,XM_393544.6
GB51786,XR_003305840.1
GB51786,XR_003305838.1
GB51786,XR_003305839.1
GB51786,XM_026444301.1
GB50715,XR_003305836.1
GB50715,XM_026444214.1
GB50715,XM_026444216.1
GB50715,XM_026444217.1
GB50715,XM_026444203.1
GB50715,XM_026444202.1
GB50715,XM_026444215.1
GB50715,XM_026444212.1
GB50715,XM_026444206.1
GB50715,XM_026444213.1
GB50715,XM_026444210.1
GB50715,XM_026444208.1
GB50715,XM_026444209.1
GB50715,XM_026444211.1
GB50715,XM_026444204.1
GB50715,XM_026444207.1
GB50715,XM_026444218.1
GB51783,XM_393632.7
GB51783,XM_006558839.3
GB51783,XM_006558840.3
GB51782,XM_393631.7
GB51781,XM_003249352.4
GB55088,XM_026444321.1
GB55088,XM_006559233.3
GB55088,XM_006559231.3
GB55088,XM_006559232.3
GB55088,XM_006559234.3
GB55088,XM_026444322.1
GB55088,XM_016915423.2
GB55090,XM_391920.7
GB55082,XM_623244.6
GB55091,XM_393835.6
GB55081,XM_391919.7
GB55092,XM_393834.7
GB55080,XM_016915495.2
GB55080,XM_016915496.2
GB55094,XM_006559240.3
GB55094,XM_001120035.5
GB55094,XM_006559239.3
GB55094,XM_006559236.3
GB55094,XM_006559238.3
GB55094,XM_006559237.3
GB55078,XM_026444467.1
GB55077,XM_006559242.3
GB55077,XM_395612.7
GB55095,XM_016915498.2
GB55076,XM_026444470.1
GB55096,XM_006559258.3
GB55096,XM_395280.7
GB55074,XM_016915499.2
GB55074,XM_006559246.3
GB55074,XM_006559251.3
GB55074,XM_006559252.3
GB55074,XM_006559249.3
GB55074,XM_006559247.3
GB55074,XM_006559255.3
GB55074,XM_006559254.3
GB55074,XM_016915500.2
GB55074,XM_016915501.2
GB55074,XM_006559245.3
GB55098,XM_026444315.1
GB55098,XM_006559262.3
GB55071,XM_006559260.3
GB55101,XM_623595.5
GB55070,XM_003249415.4
GB55102,XM_003249416.4
GB55102,XM_006559264.3
GB55102,XM_016915556.2
GB55102,XM_006559266.3
GB55102,XM_006559263.3
GB55102,XM_006559265.3
GB55103,XM_006559267.2
GB55067,XM_026444445.1
GB55063,XM_393383.7
GB55063,XM_006559270.3
GB55105,XM_026444381.1
GB55105,XM_026444382.1
GB55105,XM_624345.6
GB55062,XM_396842.7
GB48303,XM_026444326.1
GB48304,XM_026444294.1
GB48304,XM_026444295.1
GB48315,XM_026444296.1
GB48315,XM_016917389.2
GB48314,XM_026444446.1
GB48313,XM_006572098.3
GB48312,XM_395009.6
GB48305,XM_026444140.1
GB48307,XM_395531.7
GB48307,XM_016917387.2
GB48307,XM_006572097.3
GB48308,XM_006572095.3
GB48308,XM_006572096.3
GB48309,XM_624910.6
GB48311,XM_006572091.3
GB48311,XM_026444163.1
GB48311,XM_006572090.3
GB48311,XM_395274.6
GB48310,XM_026444165.1
GB48310,XM_026444164.1
GB48310,XM_026444166.1
GB51775,XM_026444158.1
GB51775,XM_026444159.1
GB51775,XM_026444155.1
GB51775,XM_026444157.1
GB51775,XM_026444156.1
GB51775,XM_026444161.1
GB51775,XM_026444162.1
GB51775,XM_026444160.1
GB48850,XM_026444401.1
GB48849,XM_393046.7
GB48849,XM_006568252.3
GB48852,XM_006568253.3
GB48852,XM_006568254.3
GB48854,XM_026444169.1
GB48847,XM_625017.6
GB48846,XM_026444351.1
GB48846,XM_026444353.1
GB48846,XM_026444352.1
GB48846,XM_026444354.1
GB54700,XM_026444259.1
GB54700,XM_026444260.1
GB54700,XM_026444254.1
GB54700,XM_026444256.1
GB54700,XM_026444257.1
GB54700,XM_026444255.1
GB54700,XM_026444258.1
GB54700,XM_026444261.1
GB54699,XM_003251859.4
GB54698,XM_006572201.3
GB54698,XM_623632.6
GB54701,XM_623596.6
GB54701,XM_006572199.3
GB54701,XM_003251858.4
GB54697,XM_003251860.4
GB54702,XM_006572203.3
GB54702,XM_006572202.3
GB53611,XR_001705214.2
GB53611,XR_001705212.2
GB53611,XR_001705215.2
GB53611,XR_001705211.2
GB53611,XR_001705213.2
GB53613,XM_006560792.3
GB53613,XM_006560791.3
GB53614,XM_006560798.3
GB53614,XM_393406.7
GB53609,XM_006560793.3
GB53609,XM_026444489.1
GB53609,XM_006560797.3
GB53609,XM_006560795.3
GB53609,XM_001120901.5
GB53609,XM_026444490.1
GB53607,XM_006560800.3
GB53616,XM_026444495.1
GB53616,XM_026444491.1
GB53616,XM_026444493.1
GB53616,XM_026444494.1
GB53616,XM_026444492.1
GB53617,XM_396894.6
GB53618,XM_006560803.3
GB53618,XM_006560802.3
GB53621,NM_001136206.1
GB53622,NM_001136207.1
GB53623,NM_001136208.1
GB53624,NM_001136209.1
GB53625,XM_395092.7
GB53626,XM_623747.5
GB53606,XM_392624.7
GB53605,XM_026444302.1
GB53605,XM_026444304.1
GB53605,XM_026444303.1
GB53605,XM_016915605.2
GB53627,XM_392671.7
GB53627,XM_026444305.1
GB53628,XM_623593.5
GB53628,XM_006560804.3
GB50322,XM_006572365.3
GB50322,XM_396197.7
GB50324,XM_001120888.5
GB50323,XM_001120842.5
GB52536,XM_006561205.3
GB52560,XM_016915571.2
GB52537,XM_016915600.2
GB52559,NM_001185079.1
GB52557,XM_026444485.1
GB52557,XM_026444486.1
GB52539,XM_016915617.2
GB52539,XM_003249782.4
GB52555,XM_026444410.1
GB52555,XM_026444409.1
GB52555,XM_006561197.3
GB52555,XM_026444408.1
GB52555,XM_016915488.2
GB52553,XM_026444398.1
GB52541,XM_396194.7
GB52543,XM_006561195.3
GB52543,XM_006561194.3
GB52543,XM_016915568.2
GB52543,XM_026444201.1
GB52543,XM_026444200.1
GB40663,XM_016915530.2
GB40665,NM_001242987.1
GB40666,XM_026444129.1
GB40666,NM_001242988.1
GB40669,XM_016915360.2
GB40670,XM_006562213.3
GB40670,XM_393271.7
GB40670,XM_016915534.2
GB40671,XM_016915340.2
GB40671,XM_026444138.1
GB40671,XM_026444139.1
GB40671,XM_006562205.3
GB40671,NM_001032361.1
GB40658,XM_003250011.4
GB40657,XM_026444513.1
GB40657,XM_026444510.1
GB40657,XM_026444511.1
GB40657,XM_026444512.1
GB40657,XM_026444514.1
GB40672,XM_026444184.1
GB40672,XM_026444180.1
GB40672,XM_026444182.1
GB40672,XM_026444183.1
GB40672,XM_026444181.1
GB40656,XM_026444185.1
GB40656,XM_026444186.1
GB40655,XM_624644.5
GB40655,XM_006562218.3
GB40654,XM_026444177.1
GB40654,XM_026444178.1
GB40654,XM_026444179.1
GB40654,XM_026444176.1
GB40654,XM_026444175.1
GB40673,NM_001135735.1
GB40653,XM_001119826.5
GB40653,XM_016915612.2
GB40674,XM_397101.7
GB40676,XM_391922.5
GB40652,XM_393837.7
GB40678,XM_006562228.3
GB40678,XM_016915347.2
GB40678,XM_006562231.3
GB40678,XM_006562230.3
GB40648,XM_026444421.1
GB40648,XM_026444422.1
GB40648,XM_026444412.1
GB40648,XM_026444416.1
GB40648,XM_026444414.1
GB40648,XM_026444415.1
GB40648,XM_026444411.1
GB40648,XM_026444419.1
GB40648,XM_026444420.1
GB40648,XM_026444417.1
GB40648,XM_026444418.1
GB40648,XM_026444426.1
GB40648,XM_026444423.1
GB40648,XM_026444425.1
GB40681,XM_003250013.4
GB40686,XM_623818.6
GB40637,XM_026444449.1
GB40690,XM_026444406.1
GB40690,XM_026444407.1
GB40690,XM_006562235.3
GB40690,XM_006562236.3
GB40690,XM_006562234.3
GB40690,XM_006562238.3
GB40635,XM_001120274.5
GB40634,XM_623982.6
GB40691,XM_016915626.2
GB40691,XM_026444399.1
GB40694,XM_016915532.2
GB40694,XM_016915531.2
GB40695,XR_409365.3
GB40696,NM_001011611.2
GB40697,NM_001011612.1
GB40629,XM_026444498.1
GB40629,XM_006562245.3
GB40629,XM_026444497.1
GB40629,XM_026444496.1
GB40629,XM_006562248.3
GB40629,XM_006562247.3
GB40629,XM_026444500.1
GB40629,XM_026444499.1
GB40629,XM_016915540.2
GB40629,XM_016915539.2
GB40625,XM_624125.5
GB40625,XM_006562252.3
GB40700,XM_006562251.3
GB40700,XM_003249997.4
GB40701,XM_006562253.3
GB40624,XM_006562254.3
GB40619,NM_001318482.1
GB40618,NM_001011652.2
GB40617,XM_006562256.3
GB40616,XM_016915345.2
GB40616,XM_016915343.2
GB40616,XM_016915344.2
GB40616,NM_001040229.1
GB40614,XM_016915547.2
GB40611,XM_001120974.5
GB40611,XM_026444483.1
GB40703,XM_006562260.3
GB40610,XM_003250009.4
GB40608,XM_001120351.4
GB40606,XM_003250000.4
GB40604,XM_006562263.3
GB40603,XM_026444167.1
GB40704,XM_006562267.3
GB40704,XM_006562266.3
GB40704,XM_006562268.3
GB40704,XM_006562270.3
GB40704,XM_026444335.1
GB40704,XM_026444336.1
GB40599,XM_396090.6
GB40705,XM_003250002.4
GB40705,XM_624501.6
GB40598,XM_003250003.4
GB40596,XM_624549.6
GB40706,XM_395787.7
GB40706,XM_006562275.3
GB40706,XM_016915608.2
GB40706,XM_006562276.3
GB40595,XM_026444318.1
GB40707,XM_001121507.5
GB40708,NM_001011592.1
GB40708,XM_006562203.3
GB40594,XR_003305895.1
GB40594,XM_026444432.1
GB40594,XM_026444433.1
GB40594,XM_026444435.1
GB40594,XM_026444434.1
GB40594,XM_393277.6
GB40594,XM_026444431.1
GB40594,XM_026444430.1
GB40594,XM_006562280.3
GB40594,XM_016915529.2
GB40594,XM_026444437.1
GB40594,XM_026444436.1
GB49353,XM_006565152.3
GB49353,XM_396670.7
GB49353,XM_016915572.2
GB49354,XM_003250565.4
GB49354,XM_006565153.3
GB49355,XM_003250566.4
GB49355,XM_006565154.2
GB49352,XM_001120601.5
GB49356,XM_395917.7
GB49356,XM_006565155.3
GB49351,XM_003250545.3
GB49350,XM_396066.6
GB49357,XM_001119973.4
GB49349,XM_624705.5
GB49358,XM_026444150.1
GB49358,XM_026444152.1
GB49358,XM_026444149.1
GB49358,XM_026444151.1
GB49348,XM_392569.6
GB49361,XM_016915364.2
GB49347,XM_394852.7
GB49346,XM_026444221.1
GB49346,XM_026444223.1
GB49346,XM_026444220.1
GB49346,XM_026444222.1
GB49346,XM_026444219.1
GB49363,XM_016915577.2
GB49363,XM_006565162.3
GB49363,XM_006565161.3
GB49363,XM_396085.7
GB49363,XM_026444224.1
GB49344,XM_006565164.3
GB49344,XM_623999.6
GB49364,XM_397281.7
GB49343,XM_003250548.4
GB49343,XM_003250549.4
GB49365,XM_624083.6
GB49342,XM_003250547.4
GB49342,XM_397279.7
GB49342,XM_006565165.3
GB49366,XM_006565170.3
GB49340,XM_001122763.5
GB49368,XM_395770.6
GB49370,XM_016915435.2
GB49339,XM_026444264.1
GB49339,XM_026444263.1
GB49371,XM_026444268.1
GB49371,XM_026444267.1
GB49338,XM_026444265.1
GB49337,XM_392692.7
GB49372,XM_006565173.3
GB49372,XM_006565174.3
GB49336,XM_006565175.3
GB49336,XM_006565181.3
GB49336,XM_003250552.4
GB49336,XM_006565176.3
GB49336,XM_006565177.3
GB49336,XM_006565178.3
GB49336,XM_016915430.2
GB49336,XM_026444324.1
GB49336,XM_006565180.3
GB49336,XM_624662.6
GB49373,XR_003305849.1
GB49373,XR_003305854.1
GB49373,XR_003305848.1
GB49373,XR_003305853.1
GB49373,XR_003305852.1
GB49373,XR_003305851.1
GB49373,XR_003305850.1
GB49373,XM_624641.5
GB49373,XM_026444325.1
GB49373,XM_006565184.3
GB49373,XM_016915431.2
GB49332,XM_001120703.5
GB49331,XM_001120669.5
GB49375,XM_006565195.3
GB49375,XM_006565194.3
GB49375,XM_001120618.5
GB49330,XM_006565193.3
GB49330,XM_624556.6
GB49376,XM_006565196.3
GB49376,XM_006565198.3
GB49376,XM_006565199.3
GB49329,XM_006565200.3
GB49329,XM_396742.6
GB49377,XM_006565201.1
GB49328,XM_026444450.1
GB49326,NM_001242526.1
GB49380,XM_006565150.3
GB49380,XM_006565148.3
GB49380,XM_006565147.3
GB49380,XM_006565151.3
GB49380,XM_006565149.3
GB49380,NM_001193290.1
GB49381,XM_016915446.2
GB49381,XM_016915445.2
GB49381,XM_016915444.2
GB49381,XM_016915442.2
GB49381,XM_016915447.2
GB49381,XM_026444290.1
GB49381,XM_016915443.2
GB49383,XM_003250553.4
GB49325,XM_006565203.3
GB49384,XM_016915452.2
GB49384,XM_001121035.5
GB49324,XM_625100.6
GB49324,XM_006565204.3
GB49323,XM_026444292.1
GB49323,XM_026444291.1
GB49323,XM_016915449.2
GB49323,XM_006565207.3
GB49323,XM_006565208.3
GB49323,XM_016915448.2
GB49388,XM_026444384.1
GB49388,XM_026444385.1
GB49388,XM_026444386.1
GB49322,XM_026444395.1
GB49322,XM_026444393.1
GB49322,XM_026444394.1
GB49322,XM_026444392.1
GB49389,XM_397471.7
GB49389,XM_006565211.3
GB49321,XM_393651.6
GB49390,XM_026444396.1
GB49390,XM_006565214.3
GB49390,XM_016915506.2
GB49390,XM_625068.6
GB49390,XM_026444397.1
GB49391,XM_026444390.1
GB49391,XM_026444389.1
GB49391,XM_026444388.1
GB49391,XM_026444387.1
GB49391,XM_016915502.2
GB49391,XM_026444391.1
GB49392,XM_393850.7
GB49392,XM_003250555.4
GB49320,XM_016915492.2
GB49320,XM_016915493.2
GB49320,XM_026444456.1
GB49320,XM_026444455.1
GB49320,XM_006565218.3
GB49320,XM_006565220.3
GB49320,XM_006565219.3
GB49318,XR_410152.3
GB49318,XR_001705181.2
GB49318,XR_001705182.2
GB49318,XR_003305897.1
GB49318,XM_016915440.2
GB49396,XM_391929.6
GB49396,XM_006565227.3
GB49397,XM_006565222.3
GB49397,XM_006565225.3
GB49397,XM_006565223.3
GB49397,XM_006565224.3
GB49397,XM_006565226.3
GB49397,XM_393853.7
GB49398,XM_006565229.3
GB49398,XM_016915438.2
GB49315,XM_026444464.1
GB49315,XM_026444462.1
GB49315,XM_026444463.1
GB49399,XM_006565234.3
GB49399,XM_006565235.3
GB49313,XM_623722.5
GB49400,XM_026444357.1
GB49401,XM_006565238.3
GB49401,XM_026444359.1
GB49401,XM_016915436.2
GB49402,XM_623819.6
GB49403,XM_001121654.4
GB49312,XM_393528.6
GB49404,XM_016915417.2
GB49309,XR_410156.3
GB49309,XM_006565244.3
GB49309,XM_026444146.1
GB49309,XM_026444144.1
GB49309,XM_016915415.2
GB49309,XM_006565243.3
GB49309,XM_006565242.3
GB49309,XM_026444145.1
GB49406,XM_397171.6
GB49406,XM_006565245.3
GB49407,XR_001705167.1
GB49407,XM_016915414.2
GB49409,XR_410157.3
GB49409,XM_006565246.3
GB49409,XM_006565248.3
GB49409,XM_006565247.3
GB49409,XM_006565249.3
GB49410,XM_006565254.3
GB49307,XM_006565255.3
GB49306,XM_625075.5
GB49305,XM_625081.5
GB49411,XM_026444252.1
GB49411,XM_394982.6
GB49304,XM_394981.7
GB49412,XM_006565260.3
GB49412,XM_623772.6
GB49303,XM_006565258.3
GB49303,XM_006565259.3
GB49413,XM_623833.6
GB49413,XM_006565261.3
GB49413,XM_006565262.3
GB49301,XM_026444226.1
GB49301,XM_026444225.1
GB49301,XM_026444228.1
GB49301,XM_026444227.1
GB49301,XM_026444245.1
GB49301,XM_026444235.1
GB49301,XM_026444233.1
GB49301,XM_026444238.1
GB49301,XM_026444237.1
GB49301,XM_026444236.1
GB49301,XM_026444250.1
GB49301,XM_026444244.1
GB49301,XM_026444234.1
GB49301,XM_026444230.1
GB49301,XM_026444249.1
GB49301,XM_026444243.1
GB49301,XM_026444232.1
GB49301,XM_026444248.1
GB49301,XM_026444242.1
GB49301,XM_026444247.1
GB49301,XM_026444241.1
GB49301,XM_026444231.1
GB49301,XM_026444246.1
GB49301,XM_026444240.1
GB49301,XM_026444229.1
GB49301,XM_026444239.1
GB49299,XM_016915580.2
GB49414,XM_006565264.3
GB49414,XM_006565263.3
